id;searchengine_id;searchengine;query_id;query;url;main;position;created_at;ip
3686;11;Google_News_MX;106;till lindemann;https://www.eluniversal.com.mx/espectaculos/baterista-de-rammstein-hace-frente-a-las-acusaciones-contra-till-lindemann-no-creo-que-haya-ocurrido-algo-ilegal/;https://www.eluniversal.com.mx/;9;2023-07-19T14:24:33.385Z;184.86.251.154
3687;11;Google_News_MX;106;till lindemann;https://www.sdpnoticias.com/espectaculos/musica/quien-es-till-lindemann-vocalista-de-rammstein-acusado-de-abuso-sexual-contra-sus-fans/;https://www.sdpnoticias.com/;10;2023-07-19T14:24:34.083Z;184.86.251.143
3688;11;Google_News_MX;106;till lindemann;https://www.abc.es/cultura/musica/fiscalia-lituana-descarta-investigar-cantante-rammstein-till-20230625151031-nt.html;https://www.abc.es/;11;2023-07-19T14:24:34.802Z;2.16.241.132
3689;11;Google_News_MX;106;till lindemann;https://www.dw.com/es/rammstein-contra-la-cancelaci%C3%B3n-de-sus-eventos-en-berl%C3%ADn/a-66191092;https://www.dw.com/;12;2023-07-19T14:24:35.636Z;23.192.247.11
3690;11;Google_News_MX;106;till lindemann;https://www.sopitas.com/musica/till-lindemann-rammstein-investigaciones-acusaciones-agresion-sexual-policia-berlin/;https://www.sopitas.com/;13;2023-07-19T14:24:36.271Z;192.0.66.216
3691;11;Google_News_MX;106;till lindemann;https://www.animalpolitico.com/tendencias/entretenimiento/till-lindemann-vocalista-rammstein-acusado-reclutar-fans-sexo;https://www.animalpolitico.com/;14;2023-07-19T14:24:36.998Z;104.26.3.165
3692;11;Google_News_MX;106;till lindemann;http://rocknvox.com/metal/noticias/sede-de-rammstein-destrozada-en-berlin/;http://rocknvox.com/;15;2023-07-19T14:24:37.489Z;107.180.51.1
3693;11;Google_News_MX;106;till lindemann;https://www.elsoldemexico.com.mx/gossip/por-acusaciones-de-abuso-sexual-contra-till-lindemann-el-cantante-y-la-banda-pierden-contratos-10191717.html;https://www.elsoldemexico.com.mx/;16;2023-07-19T14:24:38.181Z;18.66.97.96
3694;11;Google_News_MX;106;till lindemann;https://www.lavanguardia.com/cultura/20230624/9064833/que-importan-mujeres-rammstein-sigue-tocando.html;https://www.lavanguardia.com/;17;2023-07-19T14:24:38.808Z;23.72.53.106
3695;11;Google_News_MX;106;till lindemann;https://www.excelsior.com.mx/funcion/till-lindemann-abren-investigacion-por-abuso-sexual/1592369;https://www.excelsior.com.mx/;18;2023-07-19T14:24:39.414Z;201.175.0.195
